fold,mode,Epoch = 50,Loss,Acc,Note
0,train,001,1293.89673,-272.12808,
0,val,001,1329.63391,-193.60109,
0,train,002,1189.24468,-248.64619,
0,val,002,1308.19421,-190.46092,
0,train,003,1041.44701,-218.85904,
0,val,003,1253.93726,-182.52014,
0,train,004,878.01596,-177.86761,
0,val,004,1150.46899,-167.37907,
0,train,005,712.52376,-150.56152,
0,val,005,999.73199,-145.31767,
0,train,006,556.18272,-115.10831,
0,val,006,801.58276,-116.31431,
0,train,007,411.43757,-83.21417,
0,val,007,604.02057,-87.40150,
0,train,008,280.92201,-56.65265,
0,val,008,433.98984,-62.51664,
0,train,009,173.35064,-36.95755,
0,val,009,295.53119,-42.25250,
0,train,010,86.11164,-17.08955,
0,val,010,179.91052,-25.33115,
0,train,011,33.01494,-5.80495,
0,val,011,95.35257,-12.95534,
0,train,012,11.87996,-1.40057,
0,val,012,47.33183,-5.92717,best
0,train,013,9.62627,-0.98288,
0,val,013,27.66334,-3.04867,best
0,train,014,7.81742,-0.70680,
0,val,014,22.06084,-2.22876,best
0,train,015,6.17244,-0.25064,
0,val,015,19.80920,-1.89914,best
0,train,016,5.67283,-0.18879,
0,val,016,15.20180,-1.22489,best
0,train,017,5.63969,-0.14830,
0,val,017,10.39837,-0.52187,best
0,train,018,5.21131,-0.08611,
0,val,018,8.86181,-0.29697,best
0,train,019,5.45743,-0.13326,
0,val,019,8.48540,-0.24187,best
0,train,020,5.43848,-0.11442,
0,val,020,8.63308,-0.26351,
0,train,021,5.10585,-0.05250,
0,val,021,8.94222,-0.30876,
0,train,022,5.57509,-0.13028,
0,val,022,8.78232,-0.28535,
0,train,023,5.45834,-0.11333,
0,val,023,8.59395,-0.25777,
0,train,024,5.03664,-0.04053,
0,val,024,8.59164,-0.25743,
0,train,025,5.38606,-0.11660,
0,val,025,8.35647,-0.22303,best
0,train,026,5.45595,-0.10025,
0,val,026,8.29058,-0.21335,best
0,train,027,5.15037,-0.09660,
0,val,027,8.45255,-0.23709,
0,train,028,5.32815,-0.10141,
0,val,028,8.34299,-0.22102,
0,train,029,5.08278,-0.06924,
0,val,029,8.24620,-0.20687,best
0,train,030,5.24777,-0.06826,
0,val,030,8.05619,-0.17906,best
0,train,031,5.27858,-0.09252,
0,val,031,8.02840,-0.17501,best
0,train,032,5.24312,-0.10849,
0,val,032,7.97174,-0.16671,best
0,train,033,5.06731,-0.03665,
0,val,033,7.91817,-0.15886,best
fold,mode,Epoch = 100,Loss,Acc,Note
0,train,001,1293.89673,-272.12808,
0,val,001,1329.63391,-193.60109,
0,train,002,1189.24468,-248.64619,
0,val,002,1308.19421,-190.46092,
0,train,003,1041.44701,-218.85904,
0,val,003,1253.93726,-182.52014,
0,train,004,878.01596,-177.86761,
0,val,004,1150.46899,-167.37907,
0,train,005,712.52376,-150.56152,
0,val,005,999.73199,-145.31767,
0,train,006,556.18272,-115.10831,
0,val,006,801.58276,-116.31431,
0,train,007,411.43757,-83.21417,
0,val,007,604.02057,-87.40150,
0,train,008,280.92201,-56.65265,
0,val,008,433.98984,-62.51664,
0,train,009,173.35064,-36.95755,
0,val,009,295.53119,-42.25250,
0,train,010,86.11164,-17.08955,
0,val,010,179.91052,-25.33115,
0,train,011,33.01494,-5.80495,
0,val,011,95.35257,-12.95534,
0,train,012,11.87996,-1.40057,
0,val,012,47.33183,-5.92717,best
0,train,013,9.62627,-0.98288,
0,val,013,27.66334,-3.04867,best
0,train,014,7.81742,-0.70680,
0,val,014,22.06084,-2.22876,best
0,train,015,6.17244,-0.25064,
0,val,015,19.80920,-1.89914,best
0,train,016,5.67283,-0.18879,
0,val,016,15.20180,-1.22489,best
0,train,017,5.63969,-0.14830,
0,val,017,10.39837,-0.52187,best
0,train,018,5.21131,-0.08611,
0,val,018,8.86181,-0.29697,best
0,train,019,5.45743,-0.13326,
0,val,019,8.48540,-0.24187,best
0,train,020,5.43848,-0.11442,
0,val,020,8.63308,-0.26351,
0,train,021,5.10585,-0.05250,
0,val,021,8.94222,-0.30876,
0,train,022,5.57509,-0.13028,
0,val,022,8.78232,-0.28535,
0,train,023,5.45834,-0.11333,
0,val,023,8.59395,-0.25777,
0,train,024,5.03664,-0.04053,
0,val,024,8.59164,-0.25743,
0,train,025,5.38606,-0.11660,
0,val,025,8.35647,-0.22303,best
0,train,026,5.45595,-0.10025,
0,val,026,8.29058,-0.21335,best
0,train,027,5.15037,-0.09660,
0,val,027,8.45255,-0.23709,
0,train,028,5.32815,-0.10141,
0,val,028,8.34299,-0.22102,
0,train,029,5.08278,-0.06924,
0,val,029,8.24620,-0.20687,best
0,train,030,5.24777,-0.06826,
0,val,030,8.05619,-0.17906,best
0,train,031,5.27858,-0.09252,
0,val,031,8.02840,-0.17501,best
0,train,032,5.24312,-0.10849,
0,val,032,7.97174,-0.16671,best
0,train,033,5.06731,-0.03665,
0,val,033,7.91817,-0.15886,best
0,train,034,5.18065,-0.05872,
0,val,034,8.12015,-0.18843,
0,train,035,5.23634,-0.06302,
0,val,035,8.37985,-0.22645,
0,train,036,4.98095,-0.02713,
0,val,036,8.37752,-0.22609,
0,train,037,5.36304,-0.12529,
0,val,037,8.33144,-0.21936,
0,train,038,5.04342,-0.05378,
0,val,038,8.24807,-0.20715,
0,train,039,5.21790,-0.05758,
0,val,039,7.99742,-0.17048,
0,train,040,4.85325,0.01440,
0,val,040,7.97496,-0.16719,
0,train,041,5.12660,-0.06733,
0,val,041,8.03606,-0.17610,
0,train,042,5.27636,-0.04370,
0,val,042,7.68454,-0.12468,best
0,train,043,5.20686,-0.05857,
0,val,043,7.60519,-0.11309,best
0,train,044,5.16331,-0.05245,
0,val,044,7.71682,-0.12941,
0,train,045,5.00914,-0.07357,
0,val,045,7.75698,-0.13530,
0,train,046,5.52495,-0.08723,
0,val,046,7.71557,-0.12923,
0,train,047,5.19660,-0.05163,
0,val,047,7.57959,-0.10931,best
0,train,048,5.25480,-0.08137,
0,val,048,7.37951,-0.08004,best
0,train,049,5.06926,-0.02665,
0,val,049,7.47962,-0.09465,
0,train,050,5.20373,-0.05278,
0,val,050,7.40194,-0.08332,
0,train,051,5.19786,-0.03839,
0,val,051,7.41903,-0.08581,
0,train,052,5.29227,-0.05857,
0,val,052,7.54086,-0.10366,
0,train,053,5.25088,-0.08379,
0,val,053,7.90333,-0.15671,
0,train,054,5.10126,-0.03391,
0,val,054,7.77319,-0.13766,
0,train,055,5.24242,-0.09939,
0,val,055,7.73338,-0.13183,
0,train,056,5.17385,-0.08195,
0,val,056,7.71547,-0.12921,
0,train,057,5.30027,-0.07994,
0,val,057,7.79592,-0.14099,
0,train,058,5.20476,-0.06622,
0,val,058,7.72602,-0.13076,
0,train,059,4.99011,-0.00844,
0,val,059,7.59756,-0.11196,
0,train,060,4.88421,-0.00524,
0,val,060,7.51284,-0.09956,
0,train,061,5.03048,-0.06378,
0,val,061,7.84228,-0.14773,
0,train,062,5.22236,-0.05129,
0,val,062,8.02812,-0.17496,
0,train,063,4.98314,-0.03009,
0,val,063,7.89470,-0.15542,
0,train,064,5.19912,-0.05079,
0,val,064,7.67996,-0.12400,
0,train,065,4.95170,-0.03720,
0,val,065,7.70318,-0.12740,
0,train,066,5.16110,-0.07834,
0,val,066,8.04391,-0.17728,
0,train,067,5.01261,-0.01891,
0,val,067,7.96293,-0.16543,
0,train,068,5.12065,-0.05360,
0,val,068,7.96663,-0.16596,
0,train,069,5.08693,-0.04962,
0,val,069,7.75419,-0.13487,
0,train,070,5.03378,-0.02460,
0,val,070,7.57297,-0.10836,
0,train,071,4.97869,-0.01639,
0,val,071,7.59813,-0.11204,
0,train,072,5.05725,-0.06008,
0,val,072,7.45645,-0.09128,
0,train,073,5.22906,-0.07587,
0,val,073,7.59876,-0.11213,
0,train,074,5.06832,-0.03897,
0,val,074,7.76609,-0.13662,
0,train,075,5.03414,-0.03361,
0,val,075,7.72617,-0.13074,
0,train,076,5.04659,-0.04998,
0,val,076,7.81537,-0.14383,
0,train,077,5.10171,-0.02361,
0,val,077,7.78563,-0.13947,
0,train,078,4.99531,-0.04540,
0,val,078,7.64920,-0.11951,
0,train,079,5.09384,-0.03976,
0,val,079,7.52435,-0.10123,
0,train,080,5.13482,-0.06130,
0,val,080,7.56847,-0.10768,
0,train,081,4.79854,0.01012,
0,val,081,7.74197,-0.13308,
0,train,082,4.84364,-0.00850,
0,val,082,7.92306,-0.15957,
0,train,083,5.03223,-0.02828,
0,val,083,7.98223,-0.16825,
0,train,084,4.90371,-0.03000,
0,val,084,8.07083,-0.18122,
0,train,085,4.96935,-0.00279,
0,val,085,7.81243,-0.14339,
0,train,086,5.15903,-0.05287,
0,val,086,7.69747,-0.12658,
0,train,087,5.00650,-0.09208,
0,val,087,7.69156,-0.12569,
0,train,088,5.03352,-0.05281,
0,val,088,7.63000,-0.11669,
0,train,089,4.99682,-0.01868,
0,val,089,7.81920,-0.14437,
0,train,090,5.40060,-0.08743,
0,val,090,8.07186,-0.18133,
0,train,091,4.87632,0.00366,
0,val,091,8.02905,-0.17511,
0,train,092,5.05905,-0.03025,
0,val,092,8.04090,-0.17684,
0,train,093,5.14660,-0.08284,
0,val,093,7.99153,-0.16960,
0,train,094,4.91729,-0.03659,
0,val,094,8.09202,-0.18431,
0,train,095,5.25938,-0.04652,
0,val,095,8.04293,-0.17712,
0,train,096,5.14860,-0.06767,
0,val,096,8.08056,-0.18263,
0,train,097,5.14528,-0.03860,
0,val,097,7.72570,-0.13070,
0,train,098,5.11511,-0.02584,
0,val,098,7.62905,-0.11648,
0,train,099,5.08859,-0.04804,
0,val,099,7.80630,-0.14249,
0,train,100,5.12228,-0.04373,
0,val,100,7.92176,-0.15939,
1,train,001,1291.91664,-267.89471,
1,val,001,1303.30151,-256.69611,
1,train,002,1190.09412,-238.02774,
1,val,002,1283.22632,-252.73926,
1,train,003,1044.87137,-214.39156,
1,val,003,1233.42029,-242.88684,
1,train,004,884.12593,-173.45555,
1,val,004,1136.91272,-223.79678,
1,train,005,722.62561,-141.44144,
1,val,005,966.57196,-190.11919,
1,train,006,571.66417,-112.50547,
1,val,006,756.27008,-148.53398,
1,train,007,425.56112,-85.63799,
1,val,007,569.16528,-111.54042,
1,train,008,295.48017,-58.57903,
1,val,008,406.63422,-79.40598,
1,train,009,186.62187,-38.33651,
1,val,009,272.50638,-52.88415,
1,train,010,100.01658,-18.90713,
1,val,010,161.95273,-31.02378,
1,train,011,40.05042,-6.98713,
1,val,011,80.61005,-14.93894,
1,train,012,12.68348,-1.61976,
1,val,012,33.82843,-5.68886,best
1,train,013,9.02054,-0.75476,
1,val,013,17.71338,-2.50245,best
1,train,014,9.18173,-0.82630,
1,val,014,15.14631,-1.99496,best
1,train,015,6.58640,-0.28423,
1,val,015,16.37154,-2.23723,
1,train,016,5.70384,-0.10241,
1,val,016,14.42520,-1.85228,best
1,train,017,5.67219,-0.14094,
1,val,017,10.29384,-1.03539,best
1,train,018,5.67367,-0.13409,
1,val,018,7.37237,-0.45778,best
1,train,019,5.60452,-0.08531,
1,val,019,6.15801,-0.21764,best
1,train,020,5.53052,-0.07939,
1,val,020,5.90304,-0.16724,best
1,train,021,5.44897,-0.06697,
1,val,021,5.91825,-0.17023,
1,train,022,5.43436,-0.05260,
1,val,022,5.80908,-0.14866,best
1,train,023,5.26321,-0.04069,
1,val,023,5.56047,-0.09945,best
1,train,024,5.45592,-0.07318,
1,val,024,5.53498,-0.09446,best
1,train,025,5.58238,-0.07878,
1,val,025,5.58102,-0.10358,
1,train,026,5.50985,-0.06849,
1,val,026,5.23921,-0.03596,best
1,train,027,5.38944,-0.05142,
1,val,027,5.13172,-0.01472,best
1,train,028,5.49807,-0.09156,
1,val,028,5.06136,-0.00079,best
1,train,029,5.36523,-0.08989,
1,val,029,5.06268,-0.00102,
1,train,030,5.34767,-0.04407,
1,val,030,5.07197,-0.00289,
1,train,031,5.16698,-0.05094,
1,val,031,4.99711,0.01193,best
1,train,032,5.38522,-0.05153,
1,val,032,4.73086,0.06454,best
1,train,033,5.62616,-0.09633,
1,val,033,4.76485,0.05784,
1,train,034,5.57893,-0.06916,
1,val,034,5.06861,-0.00223,
1,train,035,5.43791,-0.06180,
1,val,035,5.09132,-0.00672,
1,train,036,5.55959,-0.09318,
1,val,036,5.04072,0.00330,
1,train,037,5.44491,-0.07742,
1,val,037,5.18889,-0.02599,
1,train,038,5.48008,-0.08649,
1,val,038,5.09821,-0.00810,
1,train,039,5.47974,-0.09106,
1,val,039,5.03884,0.00369,
1,train,040,5.44448,-0.05509,
1,val,040,5.12292,-0.01295,
1,train,041,5.37815,-0.06683,
1,val,041,5.08965,-0.00640,
1,train,042,5.27017,-0.05311,
1,val,042,5.20602,-0.02940,
1,train,043,5.35002,-0.03120,
1,val,043,5.36275,-0.06039,
1,train,044,5.20524,-0.01497,
1,val,044,5.40401,-0.06853,
1,train,045,5.27633,-0.03491,
1,val,045,5.27951,-0.04393,
1,train,046,5.12189,-0.05152,
1,val,046,5.16747,-0.02178,
1,train,047,5.25043,-0.05278,
1,val,047,4.92598,0.02598,
1,train,048,5.37112,-0.06373,
1,val,048,4.91449,0.02826,
1,train,049,5.37209,-0.03527,
1,val,049,4.97711,0.01590,
1,train,050,5.63911,-0.10343,
1,val,050,5.12875,-0.01414,
1,train,051,5.62763,-0.10773,
1,val,051,5.10090,-0.00861,
1,train,052,5.31163,-0.05307,
1,val,052,5.32916,-0.05376,
1,train,053,5.24490,-0.00796,
1,val,053,5.28614,-0.04526,
1,train,054,5.28595,-0.04108,
1,val,054,5.29697,-0.04738,
1,train,055,5.29403,-0.06298,
1,val,055,5.28816,-0.04566,
1,train,056,5.24498,-0.05067,
1,val,056,5.37935,-0.06363,
1,train,057,5.16300,-0.01186,
1,val,057,5.41801,-0.07132,
1,train,058,5.14481,-0.02232,
1,val,058,5.41674,-0.07103,
1,train,059,5.13497,-0.00550,
1,val,059,5.25772,-0.03959,
1,train,060,5.70385,-0.08607,
1,val,060,5.35091,-0.05805,
1,train,061,5.26502,-0.03555,
1,val,061,5.51053,-0.08963,
1,train,062,5.28622,-0.03697,
1,val,062,5.56415,-0.10023,
1,train,063,5.05959,-0.01638,
1,val,063,5.75001,-0.13694,
1,train,064,5.14422,-0.03263,
1,val,064,5.57394,-0.10217,
1,train,065,5.15610,-0.00332,
1,val,065,5.38417,-0.06462,
1,train,066,5.39215,-0.04291,
1,val,066,5.33543,-0.05500,
1,train,067,5.28999,0.02392,
1,val,067,5.49677,-0.08687,
1,train,068,5.26977,-0.02919,
1,val,068,5.44046,-0.07577,
1,train,069,5.30133,-0.05763,
1,val,069,5.57789,-0.10295,
1,train,070,5.17446,-0.03440,
1,val,070,5.56134,-0.09967,
1,train,071,5.21449,-0.03216,
1,val,071,5.57760,-0.10287,
1,train,072,5.33950,-0.04583,
1,val,072,5.37628,-0.06308,
1,train,073,5.59854,-0.07356,
1,val,073,5.15313,-0.01896,
1,train,074,4.94730,0.01717,
1,val,074,5.46113,-0.07982,
1,train,075,5.28250,-0.04402,
1,val,075,5.35826,-0.05947,
1,train,076,5.20429,-0.06310,
1,val,076,5.27552,-0.04309,
1,train,077,5.17792,-0.01078,
1,val,077,5.29243,-0.04650,
1,train,078,4.87699,0.03628,
1,val,078,5.18379,-0.02497,
1,train,079,5.17481,-0.00683,
1,val,079,5.10984,-0.01035,
1,train,080,5.21590,-0.03287,
1,val,080,5.24996,-0.03810,
1,train,081,5.19430,-0.01065,
1,val,081,5.20893,-0.02997,
1,train,082,5.40016,-0.03634,
1,val,082,5.06642,-0.00179,
1,train,083,5.37657,-0.05669,
1,val,083,5.12096,-0.01258,
1,train,084,5.19456,-0.02796,
1,val,084,5.16229,-0.02075,
1,train,085,5.15722,-0.05654,
1,val,085,5.21234,-0.03066,
1,train,086,5.48660,-0.07471,
1,val,086,5.20882,-0.02997,
1,train,087,5.48040,-0.06262,
1,val,087,5.28499,-0.04501,
1,train,088,5.29230,-0.02171,
1,val,088,5.23594,-0.03525,
1,train,089,5.39966,-0.03481,
1,val,089,5.14740,-0.01777,
1,train,090,5.27850,-0.01799,
1,val,090,5.12504,-0.01339,
1,train,091,5.19415,-0.01578,
1,val,091,5.27890,-0.04383,
1,train,092,5.07924,-0.02877,
1,val,092,5.44763,-0.07715,
1,train,093,5.31912,-0.04094,
1,val,093,5.54642,-0.09661,
1,train,094,5.19169,-0.02484,
1,val,094,5.37776,-0.06336,
1,train,095,5.31489,-0.07616,
1,val,095,5.45156,-0.07795,
1,train,096,5.28104,-0.04011,
1,val,096,5.30456,-0.04885,
1,train,097,5.14119,-0.02145,
1,val,097,5.44010,-0.07570,
1,train,098,5.28913,-0.01305,
1,val,098,5.27293,-0.04265,
1,train,099,5.14685,0.00649,
1,val,099,4.91841,0.02749,
1,train,100,5.43401,-0.06279,
1,val,100,4.93726,0.02374,
2,train,001,1296.76521,-263.34042,
2,val,001,1296.11304,-240.40607,
2,train,002,1196.86440,-235.00897,
2,val,002,1276.99841,-236.85696,
2,train,003,1050.81379,-207.92853,
2,val,003,1222.84790,-226.77074,
2,train,004,889.52596,-180.05183,
2,val,004,1123.13818,-208.19855,
2,train,005,727.33374,-147.19804,
2,val,005,964.94489,-178.73586,
2,train,006,573.10008,-113.90671,
2,val,006,765.53888,-141.59120,
2,train,007,429.10106,-89.37717,
2,val,007,576.58038,-106.39532,
2,train,008,297.44131,-57.62913,
2,val,008,414.41040,-76.18913,
2,train,009,184.51337,-35.83060,
2,val,009,278.29364,-50.83648,
2,train,010,97.35294,-18.60839,
2,val,010,168.80298,-30.44021,
2,train,011,39.66853,-7.20805,
2,val,011,88.45045,-15.47500,
2,train,012,11.67301,-1.32675,
2,val,012,39.04420,-6.27213,best
2,train,013,9.44321,-0.89294,
2,val,013,21.09824,-2.92963,best
2,train,014,8.68907,-0.77623,
2,val,014,17.13106,-2.19087,best
2,train,015,6.17404,-0.21336,
2,val,015,17.03121,-2.17213,best
2,train,016,5.59900,-0.12107,
2,val,016,13.88143,-1.58547,best
2,train,017,6.04483,-0.20491,
2,val,017,9.94646,-0.85265,best
2,train,018,5.79905,-0.11457,
2,val,018,7.37741,-0.37414,best
2,train,019,5.54740,-0.09736,
2,val,019,6.54411,-0.21894,best
2,train,020,5.35843,-0.05864,
2,val,020,6.18618,-0.15227,best
2,train,021,5.46156,-0.08417,
2,val,021,6.12617,-0.14108,best
2,train,022,5.23513,-0.05201,
2,val,022,6.14272,-0.14418,
2,train,023,5.42804,-0.07603,
2,val,023,5.66175,-0.05461,best
2,train,024,5.28924,-0.04658,
2,val,024,5.66314,-0.05478,
2,train,025,5.46274,-0.10962,
2,val,025,5.59051,-0.04132,best
2,train,026,5.29127,-0.04927,
2,val,026,5.66900,-0.05592,
2,train,027,5.04169,-0.01588,
2,val,027,5.54529,-0.03283,best
2,train,028,5.45348,-0.10818,
2,val,028,5.59736,-0.04258,
2,train,029,5.44724,-0.05746,
2,val,029,5.40901,-0.00751,best
2,train,030,5.44750,-0.06330,
2,val,030,5.35137,0.00324,best
2,train,031,5.38185,-0.05324,
2,val,031,5.47022,-0.01890,
2,train,032,5.45200,-0.06589,
2,val,032,5.65043,-0.05246,
2,train,033,5.48959,-0.06498,
2,val,033,5.63519,-0.04962,
2,train,034,5.19987,-0.03909,
2,val,034,5.53026,-0.03010,
2,train,035,5.28899,-0.04545,
2,val,035,5.58873,-0.04097,
2,train,036,5.38153,-0.08319,
2,val,036,5.77038,-0.07480,
2,train,037,5.32455,-0.05177,
2,val,037,5.59791,-0.04270,
2,train,038,5.28297,-0.06183,
2,val,038,5.48240,-0.02117,
2,train,039,5.24853,-0.04509,
2,val,039,5.68886,-0.05962,
2,train,040,5.15018,-0.01760,
2,val,040,5.59627,-0.04236,
2,train,041,5.33993,-0.05207,
2,val,041,5.23739,0.02447,best
2,train,042,5.17985,-0.01891,
2,val,042,4.99310,0.06997,best
2,train,043,5.18016,-0.02061,
2,val,043,5.17908,0.03535,
2,train,044,4.94959,0.00450,
2,val,044,5.16633,0.03771,
2,train,045,5.18928,-0.02373,
2,val,045,5.10033,0.05000,
2,train,046,5.09638,-0.04067,
2,val,046,5.16688,0.03760,
2,train,047,5.09519,-0.04008,
2,val,047,5.12775,0.04489,
2,train,048,5.21929,-0.05125,
2,val,048,5.22280,0.02717,
2,train,049,5.46722,-0.09233,
2,val,049,5.08867,0.05217,
2,train,050,5.12314,-0.01239,
2,val,050,5.18426,0.03435,
2,train,051,5.37702,-0.08031,
2,val,051,5.16505,0.03794,
2,train,052,5.19330,-0.02589,
2,val,052,5.04433,0.06043,
2,train,053,5.32858,-0.04572,
2,val,053,5.29879,0.01303,
2,train,054,5.16630,-0.02762,
2,val,054,5.42210,-0.00995,
2,train,055,5.17257,-0.02004,
2,val,055,5.59018,-0.04124,
2,train,056,5.04056,-0.00729,
2,val,056,5.73800,-0.06881,
2,train,057,5.13536,-0.02657,
2,val,057,5.49323,-0.02318,
2,train,058,5.20167,-0.00585,
2,val,058,5.43417,-0.01214,
2,train,059,5.16158,-0.05005,
2,val,059,5.55588,-0.03485,
2,train,060,5.08438,-0.00321,
2,val,060,5.56876,-0.03728,
2,train,061,5.11092,-0.03391,
2,val,061,5.56682,-0.03687,
2,train,062,5.24422,-0.04303,
2,val,062,5.55777,-0.03520,
2,train,063,5.19412,-0.02090,
2,val,063,5.70584,-0.06278,
2,train,064,5.36327,-0.08780,
2,val,064,5.58553,-0.04039,
2,train,065,5.04176,-0.02762,
2,val,065,5.21337,0.02894,
2,train,066,5.02437,0.00071,
2,val,066,5.04426,0.06044,
2,train,067,5.30130,-0.04144,
2,val,067,5.05500,0.05844,
2,train,068,5.29874,-0.03597,
2,val,068,5.25552,0.02114,
2,train,069,5.11294,-0.02561,
2,val,069,5.20369,0.03075,
2,train,070,5.14301,-0.02362,
2,val,070,5.23454,0.02500,
2,train,071,5.12988,-0.02754,
2,val,071,5.16053,0.03879,
2,train,072,5.18630,-0.01265,
2,val,072,5.11091,0.04803,
2,train,073,5.11001,-0.07951,
2,val,073,4.82821,0.10069,best
2,train,074,4.97722,0.00179,
2,val,074,4.88107,0.09088,
2,train,075,5.32824,-0.04909,
2,val,075,4.74935,0.11539,best
2,train,076,5.24104,-0.02809,
2,val,076,4.84318,0.09790,
2,train,077,5.09490,-0.04044,
2,val,077,4.94314,0.07926,
2,train,078,5.44507,-0.06395,
2,val,078,5.17005,0.03706,
2,train,079,5.34457,-0.05983,
2,val,079,5.36394,0.00088,
2,train,080,5.31452,-0.04516,
2,val,080,5.43574,-0.01247,
2,train,081,5.20915,-0.01491,
2,val,081,5.31501,0.01001,
2,train,082,5.17120,-0.03376,
2,val,082,5.36058,0.00152,
2,train,083,5.48061,-0.05820,
2,val,083,5.61256,-0.04536,
2,train,084,5.30156,-0.04058,
2,val,084,5.72635,-0.06655,
2,train,085,5.07561,-0.01940,
2,val,085,5.75979,-0.07277,
2,train,086,5.22768,0.00197,
2,val,086,5.71236,-0.06402,
2,train,087,5.16670,-0.03501,
2,val,087,5.64757,-0.05188,
2,train,088,5.06209,0.00036,
2,val,088,5.78855,-0.07814,
2,train,089,5.08601,-0.01940,
2,val,089,5.74626,-0.07031,
2,train,090,5.07448,-0.01521,
2,val,090,5.62867,-0.04841,
2,train,091,5.14604,-0.02654,
2,val,091,5.78248,-0.07706,
2,train,092,5.10104,-0.00932,
2,val,092,5.78468,-0.07747,
2,train,093,5.16614,-0.00024,
2,val,093,5.83413,-0.08663,
2,train,094,5.16471,-0.01745,
2,val,094,5.75405,-0.07176,
2,train,095,5.23191,-0.05771,
2,val,095,5.68402,-0.05870,
2,train,096,5.26935,-0.03051,
2,val,096,5.62650,-0.04802,
2,train,097,5.02253,-0.02250,
2,val,097,5.67365,-0.05679,
2,train,098,5.18219,-0.03049,
2,val,098,5.77803,-0.07623,
2,train,099,5.10982,-0.02672,
2,val,099,5.75324,-0.07156,
2,train,100,4.96508,-0.01053,
2,val,100,5.83075,-0.08607,
3,train,001,1294.25841,-265.06897,
3,val,001,1331.35559,-277.51157,
3,train,002,1191.24423,-241.66936,
3,val,002,1313.56262,-273.78937,
3,train,003,1039.80028,-203.10872,
3,val,003,1266.41833,-263.93170,
3,train,004,876.14785,-176.96042,
3,val,004,1173.40259,-244.48582,
3,train,005,713.83248,-142.21625,
3,val,005,1026.51501,-213.74075,
3,train,006,559.05422,-114.39722,
3,val,006,828.44202,-172.30508,
3,train,007,414.20851,-82.66568,
3,val,007,624.52246,-129.64861,
3,train,008,282.67630,-55.14059,
3,val,008,449.96658,-93.13520,
3,train,009,174.02848,-33.59076,
